# Matter power spectrum P(k) at redshift z=0
# for k=4.78167e-06 to 1000 h/Mpc,
# number of wavenumbers equal to 530
# k (h/Mpc)  P (Mpc/h)^3:
1.340876e-02 3.7519370536e+04
1.349968e-02 3.7545499102e+04
1.359065e-02 3.7569820090e+04
1.368165e-02 3.7592457652e+04
1.377270e-02 3.7613159210e+04
1.386379e-02 3.7632454444e+04
1.395492e-02 3.7649694345e+04
1.404609e-02 3.7665252894e+04
1.413731e-02 3.7678966343e+04
1.422857e-02 3.7691366070e+04
1.431988e-02 3.7701795916e+04
1.441123e-02 3.7710647610e+04
1.450263e-02 3.7717983212e+04
1.459408e-02 3.7723359668e+04
1.468558e-02 3.7727491138e+04
1.477713e-02 3.7730119410e+04
1.486872e-02 3.7730689118e+04
1.496037e-02 3.7729903008e+04
1.505206e-02 3.7727810325e+04
1.514381e-02 3.7724033558e+04
1.523562e-02 3.7718532721e+04
1.532747e-02 3.7711733116e+04
1.541939e-02 3.7703426100e+04
1.551135e-02 3.7693319740e+04
1.560338e-02 3.7682462115e+04
1.569546e-02 3.7669764693e+04
1.578760e-02 3.7655444103e+04
1.587980e-02 3.7639988625e+04
1.597206e-02 3.7623168096e+04
1.606439e-02 3.7604807256e+04
1.615677e-02 3.7585172917e+04
1.624922e-02 3.7564273113e+04
1.634173e-02 3.7542025618e+04
1.643431e-02 3.7518861194e+04
1.652696e-02 3.7493903945e+04
1.661967e-02 3.7467920590e+04
1.671245e-02 3.7440215181e+04
1.680531e-02 3.7411901655e+04
1.689823e-02 3.7382089055e+04
1.699123e-02 3.7350672174e+04
1.708430e-02 3.7318563277e+04
1.717744e-02 3.7284240116e+04
1.727066e-02 3.7249446912e+04
1.736396e-02 3.7213216473e+04
1.745734e-02 3.7175920679e+04
1.755080e-02 3.7137298062e+04
1.764434e-02 3.7097520559e+04
1.773796e-02 3.7057047262e+04
1.783166e-02 3.7015158488e+04
1.792545e-02 3.6972078069e+04
1.801933e-02 3.6927992488e+04
1.811330e-02 3.6882773240e+04
1.820736e-02 3.6834387125e+04
1.830151e-02 3.6786570714e+04
1.839575e-02 3.6737966533e+04
1.849009e-02 3.6688460552e+04
1.858452e-02 3.6637989702e+04
1.867905e-02 3.6586076528e+04
1.877368e-02 3.6533263993e+04
1.886841e-02 3.6479456433e+04
1.896325e-02 3.6424267319e+04
1.905819e-02 3.6362195798e+04
1.915324e-02 3.6308517918e+04
1.924839e-02 3.6250862943e+04
